Customer ID,Product ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3198,1002,71,M,Teal,Spring,3.2,Free Shipping,No,No,29,Credit Card,Every 3 Months
3199,1025,94,L,Peach,Winter,2.8,Free Shipping,No,No,39,Debit Card,Weekly
3200,1009,40,XL,Pink,Winter,4.2,Express,No,No,16,PayPal,Monthly
3201,1021,24,L,Black,Spring,4.8,Free Shipping,No,No,32,Credit Card,Monthly
3202,1014,38,S,Indigo,Fall,2.8,2-Day Shipping,No,No,34,Cash,Monthly
3203,1019,37,L,Green,Fall,4.5,Standard,No,No,38,Venmo,Annually
3204,1008,29,L,Teal,Spring,4.1,Express,No,No,14,Venmo,Annually
3205,1015,92,XL,Lavender,Fall,4.3,Free Shipping,No,No,23,Debit Card,Bi-Weekly
3206,1016,24,XL,Magenta,Fall,4.4,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
3207,1024,52,M,Brown,Winter,3.0,Free Shipping,No,No,49,PayPal,Monthly
3208,1021,29,XL,Beige,Summer,2.7,Next Day Air,No,No,14,PayPal,Annually
3209,1017,30,L,Indigo,Winter,3.3,2-Day Shipping,No,No,42,PayPal,Weekly
3210,1010,31,L,Peach,Fall,4.3,Standard,No,No,39,Debit Card,Annually
3211,1021,67,M,Magenta,Summer,2.9,Express,No,No,43,Venmo,Bi-Weekly
3212,1014,65,L,Turquoise,Winter,4.9,Standard,No,No,12,Cash,Monthly
3213,1005,22,M,Indigo,Winter,3.6,2-Day Shipping,No,No,21,Debit Card,Weekly
3214,1013,56,M,Brown,Winter,3.3,Standard,No,No,33,Credit Card,Monthly
3215,1012,78,M,Yellow,Spring,3.1,Free Shipping,No,No,6,Debit Card,Annually
3216,1008,90,M,Magenta,Summer,2.7,Free Shipping,No,No,10,PayPal,Every 3 Months
3217,1016,85,S,Olive,Winter,3.4,Next Day Air,No,No,18,Cash,Weekly
3218,1013,58,M,Silver,Fall,3.4,Express,No,No,46,Venmo,Weekly
3219,1012,34,M,Teal,Fall,3.9,Express,No,No,49,PayPal,Monthly
3220,1008,40,L,White,Summer,3.5,2-Day Shipping,No,No,39,Credit Card,Weekly
3221,1009,29,M,Blue,Fall,4.1,Free Shipping,No,No,16,Cash,Monthly
3222,1018,76,M,Yellow,Winter,3.2,Standard,No,No,28,Cash,Annually
3223,1013,84,S,Maroon,Fall,4.6,Store Pickup,No,No,22,PayPal,Quarterly
3224,1006,65,S,Gray,Spring,3.9,Standard,No,No,36,Venmo,Bi-Weekly
3225,1016,80,L,Indigo,Winter,2.7,Free Shipping,No,No,18,PayPal,Monthly
3226,1001,98,M,Pink,Fall,3.0,Store Pickup,No,No,31,Credit Card,Weekly
3227,1005,71,XL,Beige,Spring,3.3,Next Day Air,No,No,38,Bank Transfer,Fortnightly
3228,1019,69,XL,White,Fall,2.7,Free Shipping,No,No,42,Debit Card,Quarterly
3229,1017,95,M,Yellow,Spring,4.6,2-Day Shipping,No,No,27,PayPal,Annually
3230,1014,67,M,Teal,Fall,2.7,Express,No,No,24,Cash,Monthly
3231,1005,49,M,Olive,Summer,2.5,Next Day Air,No,No,38,Debit Card,Annually
3232,1010,97,M,Maroon,Winter,4.4,Free Shipping,No,No,9,Credit Card,Annually
3233,1018,34,M,White,Spring,4.0,Next Day Air,No,No,19,Bank Transfer,Monthly
3234,1023,74,M,Lavender,Fall,3.8,Express,No,No,11,Debit Card,Bi-Weekly
3235,1017,96,M,Black,Winter,2.5,2-Day Shipping,No,No,16,Debit Card,Quarterly
3236,1023,68,M,Green,Summer,4.0,Free Shipping,No,No,18,Venmo,Monthly
3237,1023,84,L,Olive,Fall,4.1,Next Day Air,No,No,8,Cash,Monthly
3238,1018,57,M,Gray,Summer,2.8,Express,No,No,4,Cash,Weekly
3239,1005,84,XL,Teal,Fall,3.4,2-Day Shipping,No,No,37,Cash,Quarterly
3240,1013,32,M,Charcoal,Fall,2.7,2-Day Shipping,No,No,30,Cash,Monthly
3241,1004,37,M,Violet,Fall,3.8,2-Day Shipping,No,No,37,Bank Transfer,Monthly
3242,1009,58,M,Lavender,Summer,4.4,Store Pickup,No,No,30,PayPal,Quarterly
3243,1021,74,S,Beige,Fall,2.8,Express,No,No,17,Venmo,Weekly
3244,1016,99,L,Black,Summer,5.0,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3245,1002,81,M,Black,Fall,4.7,Express,No,No,42,Credit Card,Annually
3246,1014,76,M,Purple,Fall,3.2,Next Day Air,No,No,20,Cash,Weekly
3247,1005,98,M,Magenta,Summer,2.9,Store Pickup,No,No,37,Cash,Monthly
3248,1025,91,M,Teal,Summer,3.7,Express,No,No,12,PayPal,Fortnightly
3249,1018,79,S,Teal,Summer,4.2,Free Shipping,No,No,41,Bank Transfer,Quarterly
3250,1022,83,M,Pink,Summer,3.4,Express,No,No,32,Credit Card,Quarterly
3251,1008,90,M,Teal,Spring,2.9,2-Day Shipping,No,No,15,Venmo,Weekly
3252,1008,20,M,Gold,Winter,3.7,Standard,No,No,39,Venmo,Quarterly
3253,1004,21,L,Brown,Spring,2.7,Store Pickup,No,No,48,Credit Card,Fortnightly
3254,1022,60,M,Brown,Fall,3.2,2-Day Shipping,No,No,8,Venmo,Fortnightly
3255,1002,31,S,Magenta,Winter,4.9,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3256,1007,40,M,Black,Fall,2.8,Next Day Air,No,No,36,Bank Transfer,Monthly
3257,1013,26,L,Teal,Winter,4.7,Free Shipping,No,No,50,Venmo,Every 3 Months
3258,1006,98,M,Brown,Fall,3.3,Express,No,No,39,Venmo,Every 3 Months
3259,1010,51,M,Magenta,Spring,4.3,Express,No,No,11,Credit Card,Bi-Weekly
3260,1020,95,XL,Indigo,Fall,3.7,2-Day Shipping,No,No,5,Debit Card,Every 3 Months
3261,1019,36,M,Violet,Summer,4.5,2-Day Shipping,No,No,7,Credit Card,Annually
3262,1023,52,L,Cyan,Winter,3.4,Store Pickup,No,No,50,Debit Card,Weekly
3263,1018,35,M,Violet,Spring,2.7,Standard,No,No,21,Cash,Every 3 Months
3264,1007,68,S,Black,Fall,4.4,Express,No,No,31,Debit Card,Fortnightly
3265,1014,50,S,Charcoal,Winter,4.0,Express,No,No,39,Cash,Bi-Weekly
3266,1013,100,M,White,Winter,3.2,Express,No,No,28,Credit Card,Fortnightly
3267,1008,74,S,Gray,Winter,4.2,Next Day Air,No,No,33,Bank Transfer,Weekly
3268,1016,45,L,Pink,Winter,3.0,Store Pickup,No,No,42,Credit Card,Quarterly
3269,1011,97,M,Cyan,Fall,2.8,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
3270,1001,60,M,Blue,Winter,4.9,Express,No,No,25,Cash,Monthly
3271,1021,25,M,Indigo,Winter,4.7,Express,No,No,48,PayPal,Annually
3272,1021,55,XL,Magenta,Spring,4.4,Standard,No,No,30,Credit Card,Weekly
3273,1010,99,M,Lavender,Winter,3.1,Next Day Air,No,No,34,PayPal,Quarterly
3274,1023,45,S,Orange,Summer,2.6,Free Shipping,No,No,34,PayPal,Every 3 Months
3275,1002,20,M,Cyan,Spring,3.9,Store Pickup,No,No,14,Cash,Fortnightly
3276,1014,88,XL,Green,Summer,2.6,2-Day Shipping,No,No,2,Debit Card,Weekly
3277,1019,99,M,White,Summer,4.0,Store Pickup,No,No,41,PayPal,Every 3 Months
3278,1012,86,M,Blue,Spring,4.9,Store Pickup,No,No,3,Credit Card,Monthly
3279,1011,70,M,Black,Summer,3.3,2-Day Shipping,No,No,18,Bank Transfer,Weekly
3280,1020,50,S,Red,Fall,3.0,Express,No,No,1,Debit Card,Fortnightly
3281,1009,57,L,Red,Winter,2.7,Next Day Air,No,No,5,PayPal,Monthly
3282,1014,69,L,Gold,Winter,3.1,Free Shipping,No,No,41,Bank Transfer,Annually
3283,1018,94,M,Red,Fall,4.8,Next Day Air,No,No,5,Credit Card,Monthly
3284,1015,24,L,Purple,Spring,2.9,Express,No,No,10,Debit Card,Every 3 Months
3285,1019,79,L,White,Spring,4.5,2-Day Shipping,No,No,20,Venmo,Annually
3286,1020,31,XL,Magenta,Fall,4.6,Free Shipping,No,No,11,Cash,Weekly
3287,1015,67,L,Pink,Winter,5.0,Express,No,No,4,Venmo,Fortnightly
3288,1012,63,L,Black,Spring,4.3,2-Day Shipping,No,No,38,Credit Card,Weekly
3289,1009,61,XL,White,Spring,4.9,Next Day Air,No,No,19,Credit Card,Bi-Weekly
3290,1022,50,M,Maroon,Summer,4.0,2-Day Shipping,No,No,16,Venmo,Every 3 Months
3291,1008,82,L,Black,Spring,3.1,Free Shipping,No,No,2,PayPal,Monthly
3292,1023,51,L,Olive,Fall,2.6,2-Day Shipping,No,No,11,Cash,Monthly
3293,1009,23,L,Gray,Spring,4.9,Standard,No,No,18,Bank Transfer,Fortnightly
3294,1008,91,M,Gold,Spring,3.5,2-Day Shipping,No,No,47,Credit Card,Fortnightly
3295,1002,60,S,Magenta,Spring,4.5,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly
3296,1001,34,S,Lavender,Summer,2.8,Next Day Air,No,No,15,Cash,Weekly
3297,1001,23,M,Green,Spring,4.2,Next Day Air,No,No,47,Venmo,Quarterly
3298,1023,82,M,Violet,Fall,4.1,Free Shipping,No,No,47,PayPal,Monthly
3299,1015,73,M,Brown,Fall,3.5,Express,No,No,6,Bank Transfer,Every 3 Months
3300,1007,32,L,Teal,Spring,4.0,2-Day Shipping,No,No,18,Venmo,Monthly
3301,1020,80,M,Charcoal,Spring,4.0,Express,No,No,40,Bank Transfer,Bi-Weekly
3302,1014,58,XL,Charcoal,Summer,2.5,Free Shipping,No,No,31,Credit Card,Fortnightly
3303,1001,82,XL,Beige,Winter,4.2,Standard,No,No,31,Venmo,Bi-Weekly
3304,1023,60,S,Turquoise,Summer,3.4,Next Day Air,No,No,4,Credit Card,Fortnightly
3305,1009,79,XL,Orange,Fall,4.8,Next Day Air,No,No,36,Bank Transfer,Every 3 Months
3306,1016,41,L,Cyan,Summer,4.9,Standard,No,No,31,PayPal,Bi-Weekly
3307,1015,39,L,Orange,Summer,3.6,Store Pickup,No,No,6,Venmo,Fortnightly
3308,1019,36,S,Green,Winter,4.0,Store Pickup,No,No,1,Cash,Monthly
3309,1003,70,M,Pink,Fall,2.6,Express,No,No,29,Cash,Monthly
3310,1009,47,M,Blue,Summer,3.1,Store Pickup,No,No,19,PayPal,Monthly
3311,1015,27,M,Pink,Winter,3.6,Free Shipping,No,No,12,PayPal,Fortnightly
3312,1020,52,L,Blue,Summer,4.0,Express,No,No,18,Bank Transfer,Annually
3313,1005,75,L,Black,Summer,3.9,Next Day Air,No,No,45,Cash,Quarterly
3314,1020,30,XL,Black,Fall,3.9,Express,No,No,45,Credit Card,Monthly
3315,1021,94,M,Violet,Spring,3.3,Standard,No,No,8,Credit Card,Quarterly
3316,1019,68,S,Gold,Summer,2.9,Standard,No,No,4,PayPal,Every 3 Months
3317,1021,45,M,Olive,Summer,3.1,Free Shipping,No,No,5,Debit Card,Fortnightly
3318,1020,67,XL,Pink,Summer,4.7,Standard,No,No,30,Cash,Quarterly
3319,1015,46,M,Olive,Summer,3.9,Free Shipping,No,No,15,PayPal,Monthly
3320,1007,31,M,Indigo,Summer,4.3,Next Day Air,No,No,17,Credit Card,Every 3 Months
3321,1001,44,XL,Silver,Fall,4.2,2-Day Shipping,No,No,45,Cash,Every 3 Months
3322,1008,100,S,Charcoal,Winter,4.3,Next Day Air,No,No,3,Venmo,Annually
3323,1002,92,XL,Orange,Winter,4.6,Next Day Air,No,No,43,PayPal,Weekly
3324,1009,78,M,Yellow,Winter,3.8,Free Shipping,No,No,4,Credit Card,Monthly
3325,1018,32,S,Red,Fall,3.3,Standard,No,No,41,Venmo,Weekly
3326,1004,97,M,Maroon,Fall,3.7,2-Day Shipping,No,No,16,Venmo,Monthly
3327,1025,95,M,Magenta,Summer,4.3,Standard,No,No,10,Debit Card,Annually
3328,1007,64,M,Black,Spring,4.1,Express,No,No,2,Debit Card,Quarterly
3329,1004,35,M,Violet,Spring,3.2,Free Shipping,No,No,11,Cash,Bi-Weekly
3330,1022,54,M,Gray,Winter,3.8,Express,No,No,1,Debit Card,Bi-Weekly
3331,1005,96,M,Black,Spring,3.2,2-Day Shipping,No,No,41,Bank Transfer,Quarterly
3332,1013,58,M,Pink,Summer,3.5,Free Shipping,No,No,39,PayPal,Quarterly
3333,1018,23,M,Silver,Summer,3.1,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
3334,1003,35,M,Violet,Spring,4.2,Express,No,No,3,PayPal,Monthly
3335,1006,23,M,Beige,Summer,3.4,Free Shipping,No,No,21,Credit Card,Annually
3336,1020,94,XL,Cyan,Winter,3.5,Express,No,No,48,Bank Transfer,Quarterly
3337,1001,45,M,Brown,Fall,4.0,Free Shipping,No,No,24,Debit Card,Annually
3338,1015,23,L,Blue,Winter,4.4,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
3339,1012,94,L,White,Winter,2.9,2-Day Shipping,No,No,46,Credit Card,Monthly
3340,1025,99,M,Cyan,Fall,3.6,Store Pickup,No,No,35,Cash,Fortnightly
3341,1018,36,XL,Maroon,Fall,4.4,Free Shipping,No,No,47,Credit Card,Fortnightly
3342,1015,50,XL,Olive,Summer,4.5,Standard,No,No,35,Credit Card,Monthly
3343,1015,81,M,Violet,Spring,3.8,Free Shipping,No,No,45,Credit Card,Weekly
3344,1007,31,XL,Green,Winter,3.6,2-Day Shipping,No,No,6,Cash,Bi-Weekly
3345,1020,48,XL,Magenta,Fall,4.3,Free Shipping,No,No,20,Cash,Annually
3346,1009,91,M,Turquoise,Summer,4.0,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
3347,1003,99,M,Black,Summer,3.4,Express,No,No,30,Venmo,Quarterly
3348,1010,70,XL,Cyan,Summer,4.4,Standard,No,No,28,PayPal,Bi-Weekly
3349,1018,74,L,Gray,Winter,2.8,Standard,No,No,15,Cash,Every 3 Months
3350,1017,79,M,Red,Fall,2.8,Store Pickup,No,No,29,PayPal,Quarterly
3351,1009,33,S,Olive,Fall,4.9,2-Day Shipping,No,No,15,Cash,Bi-Weekly
3352,1006,49,L,Cyan,Spring,4.2,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
3353,1023,96,M,Teal,Summer,2.9,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
3354,1011,66,L,Teal,Fall,4.6,Free Shipping,No,No,19,Credit Card,Every 3 Months
3355,1012,45,M,Orange,Fall,2.8,Next Day Air,No,No,15,PayPal,Weekly
3356,1001,28,M,Peach,Spring,2.6,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
3357,1003,48,M,Silver,Summer,3.5,Store Pickup,No,No,13,PayPal,Bi-Weekly
3358,1016,67,M,Pink,Winter,3.5,Free Shipping,No,No,37,Credit Card,Monthly
3359,1018,59,M,Magenta,Fall,3.4,2-Day Shipping,No,No,26,Cash,Annually
3360,1013,74,L,Red,Fall,3.9,Next Day Air,No,No,29,Debit Card,Monthly
3361,1015,81,M,Maroon,Spring,3.3,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,1010,26,M,Silver,Spring,4.1,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,1009,61,M,Gray,Summer,3.0,Next Day Air,No,No,48,Venmo,Fortnightly
3364,1002,23,M,Turquoise,Winter,3.0,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
3365,1019,33,M,Peach,Fall,3.2,Standard,No,No,7,Credit Card,Monthly
3366,1012,58,L,Teal,Fall,3.9,Express,No,No,45,Credit Card,Every 3 Months
3367,1025,65,M,Red,Spring,3.6,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,1018,48,M,Blue,Summer,3.1,Store Pickup,No,No,6,Venmo,Fortnightly
3369,1004,25,M,Blue,Spring,4.8,Express,No,No,29,Bank Transfer,Every 3 Months
3370,1002,51,M,Indigo,Winter,3.8,2-Day Shipping,No,No,42,Cash,Monthly
3371,1023,31,M,Charcoal,Summer,2.8,Store Pickup,No,No,46,Cash,Fortnightly
3372,1016,99,S,Turquoise,Winter,4.0,Next Day Air,No,No,28,PayPal,Annually
3373,1021,25,M,Maroon,Winter,4.6,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,1004,52,M,Purple,Spring,3.5,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,1001,47,S,Lavender,Spring,3.7,2-Day Shipping,No,No,41,Debit Card,Annually
3376,1024,98,XL,Yellow,Fall,4.9,Express,No,No,8,Credit Card,Annually
3377,1020,46,M,Green,Winter,4.1,Store Pickup,No,No,24,Cash,Quarterly
3378,1006,32,M,Yellow,Winter,4.6,Next Day Air,No,No,18,PayPal,Fortnightly
3379,1007,75,L,Gold,Fall,4.5,Next Day Air,No,No,6,Cash,Quarterly
3380,1009,51,L,Turquoise,Summer,5.0,Store Pickup,No,No,40,Cash,Weekly
3381,1011,52,L,Blue,Summer,3.8,Standard,No,No,6,PayPal,Every 3 Months
3382,1020,66,L,Turquoise,Winter,4.7,Standard,No,No,27,Credit Card,Quarterly
3383,1002,35,M,Maroon,Spring,2.8,Express,No,No,2,Bank Transfer,Weekly
3384,1008,43,M,Pink,Fall,2.6,Next Day Air,No,No,39,Venmo,Bi-Weekly
3385,1016,24,L,Maroon,Summer,3.8,Free Shipping,No,No,9,Venmo,Quarterly
3386,1017,83,M,Olive,Winter,2.8,Standard,No,No,16,Credit Card,Every 3 Months
3387,1018,62,M,Lavender,Fall,2.6,2-Day Shipping,No,No,36,Cash,Quarterly
3388,1014,78,S,Pink,Spring,3.4,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,1002,61,M,Cyan,Spring,4.5,Store Pickup,No,No,21,Credit Card,Weekly
3390,1014,57,L,Maroon,Fall,3.8,Free Shipping,No,No,39,Venmo,Annually
3391,1021,70,S,Red,Summer,3.0,Next Day Air,No,No,38,PayPal,Annually
3392,1016,57,M,Silver,Fall,3.7,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,1019,74,XL,Blue,Winter,4.4,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,1011,90,M,Gold,Fall,3.1,Next Day Air,No,No,50,Debit Card,Monthly
3395,1004,98,S,Yellow,Spring,4.2,Store Pickup,No,No,9,PayPal,Annually
3396,1011,43,M,Silver,Winter,3.1,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,1014,37,XL,Black,Winter,5.0,Next Day Air,No,No,5,PayPal,Quarterly
3398,1001,38,L,Yellow,Summer,2.7,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,1003,60,L,Pink,Winter,3.8,Standard,No,No,44,Cash,Fortnightly
3400,1014,55,XL,Yellow,Winter,3.3,Standard,No,No,36,Debit Card,Annually
3401,1013,51,M,Lavender,Fall,4.8,Free Shipping,No,No,18,Venmo,Fortnightly
3402,1022,71,L,Peach,Winter,3.4,Standard,No,No,39,Credit Card,Weekly
3403,1016,61,M,Black,Spring,4.4,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,1024,65,M,Olive,Summer,3.9,Standard,No,No,1,Cash,Bi-Weekly
3405,1025,34,L,Olive,Fall,3.9,2-Day Shipping,No,No,34,Credit Card,Annually
3406,1001,87,M,White,Summer,4.2,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,1002,79,M,Red,Spring,4.0,Store Pickup,No,No,24,Venmo,Quarterly
3408,1011,46,S,Purple,Spring,2.6,Store Pickup,No,No,20,Cash,Quarterly
3409,1021,72,L,Purple,Summer,4.4,Standard,No,No,11,Bank Transfer,Annually
3410,1006,93,M,Teal,Summer,3.2,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,1004,76,L,Teal,Summer,4.3,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,1010,56,L,Gray,Winter,4.9,2-Day Shipping,No,No,45,Cash,Weekly
3413,1004,83,M,Magenta,Fall,3.8,Store Pickup,No,No,31,Venmo,Quarterly
3414,1025,90,XL,Black,Winter,2.5,Express,No,No,16,PayPal,Bi-Weekly
3415,1024,94,M,Maroon,Spring,4.9,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,1001,68,M,Gold,Fall,3.0,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,1004,53,M,Purple,Spring,3.2,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,1008,35,M,Blue,Summer,2.9,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,1015,30,M,Beige,Summer,2.8,Free Shipping,No,No,35,Debit Card,Annually
3420,1017,26,L,Indigo,Winter,3.1,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,1020,60,M,Purple,Winter,3.4,Express,No,No,35,PayPal,Bi-Weekly
3422,1010,30,M,Maroon,Summer,2.9,Free Shipping,No,No,27,PayPal,Weekly
3423,1008,91,L,Beige,Winter,3.2,Next Day Air,No,No,9,Venmo,Monthly
3424,1024,71,M,Brown,Spring,3.8,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,1019,64,L,Green,Summer,3.6,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,1020,54,M,Blue,Summer,4.3,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,1021,35,XL,Magenta,Fall,4.8,2-Day Shipping,No,No,31,Credit Card,Annually
3428,1018,38,XL,Turquoise,Winter,2.5,Store Pickup,No,No,44,Cash,Annually
3429,1017,69,M,Gray,Fall,2.5,Next Day Air,No,No,20,Venmo,Monthly
3430,1012,96,S,Purple,Winter,4.6,Express,No,No,34,Debit Card,Weekly
3431,1021,73,M,Lavender,Winter,4.2,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,1023,49,S,Green,Summer,4.2,Express,No,No,20,Venmo,Annually
3433,1024,44,M,Gray,Summer,4.8,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,1021,93,M,Yellow,Spring,4.5,Free Shipping,No,No,28,PayPal,Annually
3435,1014,72,S,Orange,Summer,3.3,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,1021,91,M,Beige,Summer,2.7,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,1023,83,L,Peach,Winter,2.8,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,1015,62,S,Green,Winter,3.5,2-Day Shipping,No,No,50,PayPal,Annually
3439,1006,71,M,Violet,Fall,3.0,Store Pickup,No,No,33,Credit Card,Monthly
3440,1025,93,M,Gray,Summer,4.5,Express,No,No,25,Venmo,Quarterly
3441,1009,63,L,Magenta,Fall,4.3,2-Day Shipping,No,No,2,PayPal,Weekly
3442,1002,96,XL,Charcoal,Fall,4.1,Standard,No,No,15,Credit Card,Annually
3443,1012,78,M,Violet,Spring,4.3,Next Day Air,No,No,12,PayPal,Weekly
3444,1011,24,L,Silver,Summer,5.0,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,1014,63,S,Green,Summer,3.8,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,1020,58,M,Magenta,Fall,4.9,Standard,No,No,3,Debit Card,Annually
3447,1024,55,S,Purple,Spring,5.0,2-Day Shipping,No,No,20,Cash,Weekly
3448,1004,58,M,Blue,Fall,4.3,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,1008,28,S,Yellow,Winter,4.1,Express,No,No,32,Bank Transfer,Fortnightly
3450,1001,37,M,Brown,Spring,4.5,Standard,No,No,35,Cash,Monthly
3451,1007,78,M,Pink,Spring,3.6,Store Pickup,No,No,31,PayPal,Monthly
3452,1001,73,XL,Silver,Fall,3.0,Free Shipping,No,No,13,Credit Card,Annually
3453,1015,20,M,Indigo,Spring,3.7,Next Day Air,No,No,3,Venmo,Fortnightly
3454,1006,60,L,Pink,Winter,4.3,Standard,No,No,48,Venmo,Bi-Weekly
3455,1009,71,S,Lavender,Fall,4.6,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,1018,89,M,Orange,Fall,4.7,Standard,No,No,13,Venmo,Annually
3457,1016,53,M,Red,Fall,4.6,Express,No,No,21,Venmo,Monthly
3458,1017,87,M,Gray,Summer,3.0,Express,No,No,29,Cash,Fortnightly
3459,1017,37,L,Violet,Spring,3.4,Standard,No,No,24,Venmo,Quarterly
3460,1016,37,L,Green,Fall,3.8,Express,No,No,21,PayPal,Annually
3461,1019,78,M,Gold,Spring,3.1,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,1010,23,S,Maroon,Spring,4.4,Standard,No,No,47,Cash,Quarterly
3463,1003,73,L,Olive,Spring,4.5,Standard,No,No,34,Credit Card,Every 3 Months
3464,1017,27,M,Yellow,Fall,2.8,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,1008,59,S,Peach,Winter,2.7,Next Day Air,No,No,12,PayPal,Annually
3466,1022,53,M,Gold,Spring,3.4,Standard,No,No,31,Debit Card,Weekly
3467,1021,42,S,Purple,Summer,4.6,Standard,No,No,43,Bank Transfer,Annually
3468,1019,45,M,Charcoal,Fall,5.0,Next Day Air,No,No,5,Credit Card,Annually
3469,1013,89,S,Indigo,Winter,3.5,Standard,No,No,36,Debit Card,Quarterly
3470,1021,85,L,Magenta,Fall,3.3,Store Pickup,No,No,12,Cash,Annually
3471,1008,69,S,Olive,Summer,4.5,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,1004,66,S,Blue,Spring,3.1,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,1001,42,S,White,Summer,4.0,Free Shipping,No,No,15,Debit Card,Weekly
3474,1011,40,M,Cyan,Spring,2.5,Express,No,No,11,Cash,Weekly
3475,1014,82,M,Cyan,Winter,4.4,Store Pickup,No,No,18,Venmo,Monthly
3476,1005,88,M,Orange,Spring,4.4,Express,No,No,9,Cash,Quarterly
3477,1024,99,XL,Orange,Summer,3.2,Free Shipping,No,No,11,Cash,Weekly
3478,1009,85,S,Teal,Spring,3.8,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,1009,57,M,Magenta,Fall,4.6,Store Pickup,No,No,42,PayPal,Quarterly
3480,1002,56,S,Orange,Summer,4.9,Standard,No,No,41,Cash,Monthly
3481,1004,79,L,Peach,Winter,3.5,Free Shipping,No,No,45,PayPal,Monthly
3482,1021,67,S,Maroon,Summer,3.4,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,1025,61,M,Gold,Winter,3.9,Next Day Air,No,No,35,Debit Card,Weekly
3484,1016,37,L,White,Winter,3.9,Express,No,No,21,Credit Card,Every 3 Months
3485,1011,75,L,Gray,Fall,4.2,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,1006,21,XL,Brown,Winter,3.4,Standard,No,No,23,Debit Card,Fortnightly
3487,1007,89,L,Charcoal,Winter,4.9,Standard,No,No,6,PayPal,Weekly
3488,1004,24,L,Beige,Fall,2.9,Store Pickup,No,No,39,Bank Transfer,Annually
3489,1002,27,XL,Teal,Spring,4.9,Store Pickup,No,No,7,Cash,Quarterly
3490,1011,26,L,Black,Summer,4.6,2-Day Shipping,No,No,32,PayPal,Every 3 Months
3491,1024,82,M,Violet,Spring,3.6,Store Pickup,No,No,43,Credit Card,Quarterly
3492,1014,28,M,Orange,Winter,4.3,Express,No,No,15,Cash,Monthly
3493,1025,65,M,Turquoise,Fall,4.6,Standard,No,No,48,Bank Transfer,Annually
3494,1014,82,XL,Black,Winter,4.7,Store Pickup,No,No,35,Credit Card,Weekly
3495,1019,38,M,Silver,Winter,3.5,Free Shipping,No,No,41,PayPal,Quarterly
3496,1007,33,XL,Gray,Spring,2.8,Free Shipping,No,No,14,Cash,Weekly
3497,1010,38,M,Pink,Summer,4.0,Free Shipping,No,No,22,PayPal,Monthly
